"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
1,"WALKING",0.277330758736842,-0.0173838185273684,-0.111148103547368,0.935223201473684,-0.282165021263158,-0.068102864,0.0740416333157895,0.0282721095884211,-0.00416840617789474,-0.041830963526,-0.0695300462115789,0.0849448173042105,-0.0899975423705263,-0.0398428709463158,-0.0461309295021053,-0.136971176556842,-0.136971176556842,-0.141428809031579,-0.160979552536842,-0.298703679084211,-0.202794306326316,0.0897127264021053,-0.331560117789474,-0.170546964549579,-0.0352255241130632,-0.468999224631579,-0.339032197115789,-0.103059416434737,-0.255940940315789,-0.128623450629474,-0.0571194000343158,-0.199252568986316,-0.319308593778947,0.277330758736842,-0.0173838185273684,-0.111148103547368,0.935223201473684,-0.282165021263158,-0.068102864,0.0740416333157895,0.0282721095884211,-0.00416840617789474,-0.041830963526,-0.0695300462115789,0.0849448173042105,-0.0899975423705263,-0.0398428709463158,-0.0461309295021053,-0.136971176556842,-0.136971176556842,-0.141428809031579,-0.160979552536842,-0.298703679084211,-0.202794306326316,0.0897127264021053,-0.331560117789474,-0.170546964549579,-0.0352255241130632,-0.468999224631579,-0.339032197115789,-0.103059416434737,-0.255940940315789,-0.128623450629474,-0.0571194000343158,-0.199252568986316,-0.319308593778947
2,"WALKING",0.276426586440678,-0.0185949199145763,-0.105500357966102,0.91301733338983,-0.34660709,0.0847270871186441,0.0618080696279661,0.0182492679288136,0.00789533706610169,-0.0530258157347458,-0.0482382316949153,0.0828336633220339,-0.0818833429152542,-0.0538299449067797,-0.0514939156830508,-0.290407593728814,-0.290407593728814,-0.281424153881356,-0.446549092881356,-0.547911950338983,-0.346048161016949,-0.0219048103322034,-0.453806369830508,-0.304615322881356,-0.0787640836610169,-0.554956709661017,-0.429713536101695,-0.55477211220339,-0.396659907457627,-0.324289427932203,-0.169064352813559,-0.530704814745763,-0.583249293389831,-0.423642838474576,-0.0780912533118644,-0.425257524915254,-0.972693201355932,-0.972116879661017,-0.972072847627119,-0.277530462620339,-0.0166022362847458,-0.586090418983051,-0.561550255762712,-0.53845366779661,-0.481085535084746,-0.389549831525424,-0.634140436101695,-0.435492677288136,-0.422544169322034,-0.422544169322034,-0.164150985127119,-0.553019916271186,-0.557798151355932,-0.457651383728814,-0.16921968620339,-0.455222146440678,-0.31431306340678,-0.0153329520084746,-0.615898188474576,-0.604053019152542,-0.533046952542373,-0.559856635084746,-0.577105211694915,-0.164091969449153,-0.651792839661017,-0.558104554745763
3,"WALKING",0.275567462068966,-0.0171767844203448,-0.112674859827586,0.936506743275862,-0.261986357931034,-0.138107866258621,0.0814745882660345,0.0100591485,-0.00562264594827586,-0.0256405192517241,-0.0779150937413793,0.0813485942827586,-0.0952398165017241,-0.0387874651724138,-0.0503616100815517,-0.254690333275862,-0.254690333275862,-0.280009317413793,-0.466411754137931,-0.566135217931034,-0.316614011689655,-0.0813024353275862,-0.412374074482759,-0.304694442551724,-0.140508590224138,-0.514137255344828,-0.437845763793103,-0.561526265344828,-0.418126217413793,-0.290031535172414,-0.186764516965517,-0.569755772241379,-0.607751646034483,0.275567462068966,-0.0171767844203448,-0.112674859827586,0.936506743275862,-0.261986357931034,-0.138107866258621,0.0814745882660345,0.0100591485,-0.00562264594827586,-0.0256405192517241,-0.0779150937413793,0.0813485942827586,-0.0952398165017241,-0.0387874651724138,-0.0503616100815517,-0.254690333275862,-0.254690333275862,-0.280009317413793,-0.466411754137931,-0.566135217931034,-0.316614011689655,-0.0813024353275862,-0.412374074482759,-0.304694442551724,-0.140508590224138,-0.514137255344828,-0.437845763793103,-0.561526265344828,-0.418126217413793,-0.290031535172414,-0.186764516965517,-0.569755772241379,-0.607751646034483
4,"WALKING",0.278582015166667,-0.0148399475341667,-0.11140306485,0.963999696833333,-0.0858540265666667,0.127764112666667,0.0783529082183333,0.00295602428666667,-0.000767679338333334,-0.0317982557795,-0.0726905278583333,0.0805677161216667,-0.115321556475,-0.0393474489133333,-0.0551166852766667,-0.312050574166667,-0.312050574166667,-0.366700879833333,-0.49779220106,-0.6813040365,-0.426719449666667,-0.14939963344,-0.631005470833333,-0.358883413666667,-0.279553391533333,-0.728991595666667,-0.373384540666667,-0.688460056666667,-0.601381129166667,-0.450804558333333,-0.318587811,-0.609285588016667,-0.724327420666667,-0.440829971333333,-0.0788267367683333,-0.586252806833333,-0.983826494833333,-0.967963221,-0.962968112,-0.297042612533333,-0.221165131581667,-0.7513913825,-0.500916659,-0.665394092833333,-0.662608226,-0.492341066833333,-0.807419937,-0.640454132833333,-0.527679103166667,-0.527679103166667,-0.316918956,-0.553116111166667,-0.7301463685,-0.447234929666667,-0.101799450565167,-0.594198325666667,-0.29732607245,-0.2099000063,-0.772359087333333,-0.542646759,-0.654657770166667,-0.716458475166667,-0.651172628166667,-0.320458701,-0.593937200833333,-0.757768081166667
5,"WALKING",0.27784234625,-0.0172850317482679,-0.107741776464286,0.972624959821429,-0.100440285303571,0.00247623628392857,0.0845888833571429,-0.0163194101232143,8.32159351785732e-05,-0.0488919896632143,-0.0690135249642857,0.0815435495892857,-0.0888408355267857,-0.0449559531089286,-0.0482679596035714,-0.158338674394643,-0.158338674394643,-0.288333024071429,-0.355933083571429,-0.444532485357143,-0.287782607410714,0.00946037755178572,-0.490251090714286,-0.344954806428571,-0.181055554206071,-0.590496615535714,-0.372668749642857,-0.513951718392857,-0.213127031035714,-0.304992488892857,-0.269481661080357,-0.484262828928571,-0.548053574821429,0.27784234625,-0.0172850317482679,-0.107741776464286,0.972624959821429,-0.100440285303571,0.00247623628392857,0.0845888833571429,-0.0163194101232143,8.32159351785732e-05,-0.0488919896632143,-0.0690135249642857,0.0815435495892857,-0.0888408355267857,-0.0449559531089286,-0.0482679596035714,-0.158338674394643,-0.158338674394643,-0.288333024071429,-0.355933083571429,-0.444532485357143,-0.287782607410714,0.00946037755178572,-0.490251090714286,-0.344954806428571,-0.181055554206071,-0.590496615535714,-0.372668749642857,-0.513951718392857,-0.213127031035714,-0.304992488892857,-0.269481661080357,-0.484262828928571,-0.548053574821429
6,"WALKING",0.283658868070175,-0.0168954189082456,-0.110303165877193,0.958067455087719,-0.214694852280702,0.0331888826842105,0.0699585876912281,-0.0164831715964912,-0.00738931200701754,-0.025509618645614,-0.0744462466,0.0838808799280702,-0.0878891090105263,-0.0362308971842105,-0.0539597284210526,-0.166840713631579,-0.166840713631579,-0.195117026052632,-0.281207841122807,-0.321290483140351,-0.187934323140351,0.140781621991228,-0.498520164385965,-0.150942917824561,-0.0753742321614035,-0.541438616140351,-0.239650710533333,-0.341378429473684,-0.203575458733333,-0.201386607649123,-0.055401423331579,-0.329681123368421,-0.366500534122807,0.283658868070175,-0.0168954189082456,-0.110303165877193,0.958067455087719,-0.214694852280702,0.0331888826842105,0.0699585876912281,-0.0164831715964912,-0.00738931200701754,-0.025509618645614,-0.0744462466,0.0838808799280702,-0.0878891090105263,-0.0362308971842105,-0.0539597284210526,-0.166840713631579,-0.166840713631579,-0.195117026052632,-0.281207841122807,-0.321290483140351,-0.187934323140351,0.140781621991228,-0.498520164385965,-0.150942917824561,-0.0753742321614035,-0.541438616140351,-0.239650710533333,-0.341378429473684,-0.203575458733333,-0.201386607649123,-0.055401423331579,-0.329681123368421,-0.366500534122807
7,"WALKING",0.275592961754386,-0.018653665345614,-0.110912234947368,0.932566472280702,-0.159097003684211,-0.160846924029807,0.0901462649192983,0.0184322723280702,-0.0210398551649123,0.00228835208526316,-0.0837113724842105,0.0641104602035088,-0.123654199751333,-0.0447766029745614,-0.0495713093294737,-0.0978090439438596,-0.0978090439438596,-0.192948900438596,-0.305959351403509,-0.300022779964912,-0.343048405789474,-0.0641564202736842,0.0385832252345614,-0.383715797719298,-0.123192887383684,-0.106490372892632,-0.318395104666667,-0.151966687436842,-0.366733617894737,-0.151243649578947,-0.0384187298547368,-0.192909765467895,-0.155339855862632,0.275592961754386,-0.018653665345614,-0.110912234947368,0.932566472280702,-0.159097003684211,-0.160846924029807,0.0901462649192983,0.0184322723280702,-0.0210398551649123,0.00228835208526316,-0.0837113724842105,0.0641104602035088,-0.123654199751333,-0.0447766029745614,-0.0495713093294737,-0.0978090439438596,-0.0978090439438596,-0.192948900438596,-0.305959351403509,-0.300022779964912,-0.343048405789474,-0.0641564202736842,0.0385832252345614,-0.383715797719298,-0.123192887383684,-0.106490372892632,-0.318395104666667,-0.151966687436842,-0.366733617894737,-0.151243649578947,-0.0384187298547368,-0.192909765467895,-0.155339855862632
8,"WALKING",0.27468631,-0.0186628865310417,-0.107252090833333,0.913586347916667,-0.217102194583333,-0.186267836962021,0.0703393490833333,-0.00603947514583333,-0.000673798876875,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.135886431360417,-0.0314880905541667,-0.0522683965333333,0.0516786278104167,0.0516786278104167,-0.0668322430433333,-0.00310243820125,-0.339129269583333,-0.247389011875,0.316982393333333,-0.238634594791667,-0.311198711041667,0.0796832872416667,-0.361563262083333,-0.102063053808333,-0.259729692333333,-0.132902199479167,-0.09521728274375,-0.123834409766667,-0.301241848645833,-0.473026230833333,0.27468631,-0.0186628865310417,-0.107252090833333,0.913586347916667,-0.217102194583333,-0.186267836962021,0.0703393490833333,-0.00603947514583333,-0.000673798876875,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.135886431360417,-0.0314880905541667,-0.0522683965333333,0.0516786278104167,0.0516786278104167,-0.0668322430433333,-0.00310243820125,-0.339129269583333,-0.247389011875,0.316982393333333,-0.238634594791667,-0.311198711041667,0.0796832872416667,-0.361563262083333,-0.102063053808333,-0.259729692333333,-0.132902199479167,-0.09521728274375,-0.123834409766667,-0.301241848645833,-0.473026230833333
9,"WALKING",0.278502842115385,-0.0180891971284423,-0.110820512307692,0.951867079615385,-0.0314341738730769,-0.115856121080385,0.0704357270480769,0.0212255910017308,0.00414762740192308,-0.0808360598653846,-0.0625598710615385,0.111629779896154,-0.0809204094461538,-0.0356283427038462,-0.0633406620592308,-0.0980840496143461,-0.0980840496143461,-0.203733615519231,-0.294542266826923,-0.510253995769231,-0.294711163653846,-0.257677616153846,-0.250806259788462,-0.314265401346154,-0.367706595,-0.399541245192308,-0.383676120961538,-0.436905860576923,-0.240222512134615,-0.318801022711538,-0.316870715576923,-0.513797480384615,-0.602581618269231,-0.238353562692308,-0.201696960826923,-0.0579636469030769,-0.980971973653846,-0.971242423076923,-0.955523995576923,-0.206733787961538,-0.276929933846154,-0.409764526153846,-0.476163506730769,-0.467054167884615,-0.265683521346154,-0.526985309038462,-0.549200228076923,-0.457881494038462,-0.37942877,-0.37942877,-0.317113487115385,-0.489725811538462,-0.599866472692308,-0.218019977423077,-0.223972558596154,-0.0337965256573077,-0.170228340134423,-0.228380473480769,-0.419104362884615,-0.507404512692308,-0.490990336346154,-0.342367223269231,-0.513891953269231,-0.322337536730769,-0.562714528653846,-0.624351923653846
10,"WALKING",0.278574076603774,-0.017022351190566,-0.109057512132075,0.963092149811321,-0.0838277013962264,0.0549276242264151,0.0857943809283019,0.00408248792641509,-0.0162953195396226,0.0106894976215094,-0.0819540783760943,0.0986695731160377,-0.122709563462264,-0.0519204981037736,-0.0611262928849057,-0.127400912069811,-0.127400912069811,-0.132624992298283,-0.156458730358491,-0.440363636603774,-0.114190001283019,0.0533911909886792,-0.41218272245283,-0.107941107467925,0.0309052018326415,-0.464020508867925,-0.277913780754717,-0.345209034528302,-0.108530029881132,-0.0930237422792453,0.0205189516981132,-0.412616909622642,-0.515065335849057,-0.178709734396226,-0.0227431651698113,-0.395645072075472,-0.974435158113208,-0.971114719811321,-0.957862728301887,-0.0521991013207547,0.0750804952113207,-0.511662905849057,-0.414205475283019,-0.250853318679245,-0.174524868603774,-0.366063723207547,-0.509683327924528,-0.329079492641509,-0.185602396067925,-0.185602396067925,0.037608338009434,-0.402025135660377,-0.501027916603774,-0.206366497226415,-0.129775706316981,-0.435304215660377,-0.0791518267107547,0.0484867672264151,-0.558512650188679,-0.458292932830189,-0.204392821584906,-0.273292866226415,-0.370471943962264,0.0502087634986792,-0.499759796981132,-0.517675799056604
11,"WALKING",0.271821892881356,-0.0166475833623729,-0.106096304033898,0.946468451355932,-0.212045870169492,0.134053215101695,0.0829709328491525,0.0127682476559322,-0.013364827779661,-0.0426928995457627,-0.0705104974254237,0.0843744495507542,-0.0918204195491525,-0.0514172549559322,-0.0342677451,-0.288323472033898,-0.288323472033898,-0.402333202033898,-0.421801673559322,-0.63073270559322,-0.396533731864407,-0.0830478435976271,-0.616402910169492,-0.453265268813559,-0.241801726186441,-0.69259387220339,-0.514753307627119,-0.593107398474576,-0.398293336610169,-0.458514062542373,-0.395116134237288,-0.610222628813559,-0.751914457457627,0.271821892881356,-0.0166475833623729,-0.106096304033898,0.946468451355932,-0.212045870169492,0.134053215101695,0.0829709328491525,0.0127682476559322,-0.013364827779661,-0.0426928995457627,-0.0705104974254237,0.0843744495507542,-0.0918204195491525,-0.0514172549559322,-0.0342677451,-0.288323472033898,-0.288323472033898,-0.402333202033898,-0.421801673559322,-0.63073270559322,-0.396533731864407,-0.0830478435976271,-0.616402910169492,-0.453265268813559,-0.241801726186441,-0.69259387220339,-0.514753307627119,-0.593107398474576,-0.398293336610169,-0.458514062542373,-0.395116134237288,-0.610222628813559,-0.751914457457627
12,"WALKING",0.2771286656,-0.015560927606,-0.10316110632,0.9668735148,-0.1559834498,-0.03608428788,0.045764401482,0.0197766948336,0.005025870328,-0.1045136708758,-0.03442910782,0.0999739123004,-0.06223893174,-0.049852604592,-0.0467338151926,-0.102204550448,-0.102204550448,-0.144064922688,-0.35593036512,-0.5174937754,-0.05435763951,-0.071302455092,-0.4223253002,-0.08161979534,-0.1413740705982,-0.4913861728,-0.4019759318,-0.4678863378,-0.31728248436,-0.153116002784,-0.029912425338,-0.442503784,-0.5611764414,-0.128898533096,-0.122783290008,-0.4106060626,-0.97911312,-0.9646191738,-0.9502762272,-0.01350661106,-0.089404968585,-0.512276838,-0.5462634706,-0.4494013978,-0.35017028664,-0.3908072382,-0.581290691,-0.4806421996,-0.23697286882,-0.23697286882,-0.02028505044,-0.4132083408,-0.5488904506,-0.160707260634,-0.20851528006,-0.4521466944,-0.03105929456,-0.094056408433,-0.5314863218,-0.5931428818,-0.4437983296,-0.4222565212,-0.4088962994,-0.013953908696,-0.4948022154,-0.5649340126
13,"WALKING",0.275883130350877,-0.0185660651947368,-0.111431456192982,0.910855709298246,-0.283658580877193,-0.131299718666667,0.0809590227198246,0.00308364501403509,0.00597249011754386,-0.0174207634701754,-0.0798472502663158,0.0784205641252632,-0.0966598593263158,-0.0319849271912281,-0.0636693233473684,-0.135643867842105,-0.135643867842105,-0.133205034736842,-0.218669558421053,-0.303508210175439,-0.335030121052632,0.0955150666694737,-0.246851507561404,-0.290460801694737,-0.0439195137368421,-0.342263716894737,-0.192856474047368,-0.256213554508772,-0.276607954736842,-0.23460086645614,-0.15211150075614,-0.267472373877193,-0.338527133789474,-0.346980394210526,0.141866689392982,-0.220503537026316,-0.97254492245614,-0.960899845614035,-0.948637587719298,-0.220910068015789,0.0565488771722807,-0.374633172105263,-0.376059914210526,-0.290023550315789,-0.363369948070175,-0.216812065298246,-0.35776089977193,-0.341765824491228,-0.292546377017544,-0.292546377017544,-0.131788528797719,-0.253240071964912,-0.322118379807018,-0.353299848947368,0.0921968931052632,-0.269896395250877,-0.219716159766667,0.0946741596910526,-0.406173351578947,-0.435714710526316,-0.318618506122807,-0.455333900526316,-0.438388953157895,-0.113591923723684,-0.379951835438597,-0.349285611070175
14,"WALKING",0.271959598644068,-0.0217785380966102,-0.106756369135593,0.802973961525424,-0.270314822881356,-0.422495268474576,0.0720877913452542,0.024116023559322,0.0199723036949153,-0.00347655062271186,-0.0829682847966102,0.0513222717627119,-0.110656054802153,-0.0438969529084746,-0.0388825919508475,-0.144404671779661,-0.144404671779661,-0.377293155084746,-0.137208741864407,-0.519895046779661,-0.421498172542373,-0.174601844847458,-0.177366434042373,-0.472360616779661,-0.376766600508475,-0.415899179152542,-0.508595851864407,-0.215894949525424,-0.212925759152542,-0.373516771016949,-0.431591453389831,-0.311386449661017,-0.591036936101695,0.271959598644068,-0.0217785380966102,-0.106756369135593,0.802973961525424,-0.270314822881356,-0.422495268474576,0.0720877913452542,0.024116023559322,0.0199723036949153,-0.00347655062271186,-0.0829682847966102,0.0513222717627119,-0.110656054802153,-0.0438969529084746,-0.0388825919508475,-0.144404671779661,-0.144404671779661,-0.377293155084746,-0.137208741864407,-0.519895046779661,-0.421498172542373,-0.174601844847458,-0.177366434042373,-0.472360616779661,-0.376766600508475,-0.415899179152542,-0.508595851864407,-0.215894949525424,-0.212925759152542,-0.373516771016949,-0.431591453389831,-0.311386449661017,-0.591036936101695
15,"WALKING",0.273899207962963,-0.0170809740090741,-0.107621819518519,0.951524391481481,-0.233918282592593,0.0757356734814815,0.0897770721666667,0.00890588563518519,0.000658706162574074,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.0776692754648148,-0.0552536572125926,-0.0510976492333333,-0.186514650759259,-0.186514650759259,-0.320129322962963,-0.243711124444444,-0.543979500555556,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.39082198537037,-0.0669378062222222,-0.648905254074074,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.275156242062037,-0.289753952407407,-0.489166383703704,-0.645075178148148,0.273899207962963,-0.0170809740090741,-0.107621819518519,0.951524391481481,-0.233918282592593,0.0757356734814815,0.0897770721666667,0.00890588563518519,0.000658706162574074,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.0776692754648148,-0.0552536572125926,-0.0510976492333333,-0.186514650759259,-0.186514650759259,-0.320129322962963,-0.243711124444444,-0.543979500555556,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.39082198537037,-0.0669378062222222,-0.648905254074074,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.275156242062037,-0.289753952407407,-0.489166383703704,-0.645075178148148
16,"WALKING",0.276023564509804,-0.0204286929452941,-0.108804049803922,0.925981326078431,-0.0668246472745098,-0.217351194313725,0.0770223771764706,0.00968444678235294,0.00360803282352941,-0.0151721912792157,-0.0695955689607843,0.0818650735686274,-0.110917348282353,-0.0433876843176471,-0.0532986670705882,-0.258766694117647,-0.258766694117647,-0.363144483529412,-0.485931932745098,-0.671541834117647,-0.394790433529412,-0.321500667843137,-0.244363048235294,-0.44140618254902,-0.454270822156863,-0.422332394117647,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.410463241960784,-0.378278490588235,-0.669228540784314,-0.72068229,0.276023564509804,-0.0204286929452941,-0.108804049803922,0.925981326078431,-0.0668246472745098,-0.217351194313725,0.0770223771764706,0.00968444678235294,0.00360803282352941,-0.0151721912792157,-0.0695955689607843,0.0818650735686274,-0.110917348282353,-0.0433876843176471,-0.0532986670705882,-0.258766694117647,-0.258766694117647,-0.363144483529412,-0.485931932745098,-0.671541834117647,-0.394790433529412,-0.321500667843137,-0.244363048235294,-0.44140618254902,-0.454270822156863,-0.422332394117647,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.410463241960784,-0.378278490588235,-0.669228540784314,-0.72068229
17,"WALKING",0.272341855245902,-0.0184875403339344,-0.109792122032787,0.92811236852459,-0.179927382704918,-0.190265949622951,0.0773188580032787,0.0130098548360656,0.0243753334442623,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.109959237927869,-0.0379251328622951,-0.0513807166754098,-0.151151487704918,-0.151151487704918,-0.301093269180328,-0.335009836885246,-0.517167440655738,-0.360991674918033,-0.0650267622126229,-0.382832802295082,-0.423446094590164,-0.194232721737705,-0.523427055737705,-0.40771670852459,-0.490166286557377,-0.398809217540984,-0.429380043442623,-0.335938891803279,-0.518618058688525,-0.582711859672131,0.272341855245902,-0.0184875403339344,-0.109792122032787,0.92811236852459,-0.179927382704918,-0.190265949622951,0.0773188580032787,0.0130098548360656,0.0243753334442623,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.109959237927869,-0.0379251328622951,-0.0513807166754098,-0.151151487704918,-0.151151487704918,-0.301093269180328,-0.335009836885246,-0.517167440655738,-0.360991674918033,-0.0650267622126229,-0.382832802295082,-0.423446094590164,-0.194232721737705,-0.523427055737705,-0.40771670852459,-0.490166286557377,-0.398809217540984,-0.429380043442623,-0.335938891803279,-0.518618058688525,-0.582711859672131
18,"WALKING",0.273887758571429,-0.0178023631866071,-0.104218315464286,0.92386524875,-0.254317085892857,-0.0609313415892857,0.0767524278392857,0.0282745481892857,0.010685091,-0.0399399716026786,-0.0613727362975,0.0944718394625,-0.0966435295642857,-0.0433771125875,-0.0502631568175,-0.287908078035714,-0.287908078035714,-0.379269262142857,-0.500471147857143,-0.636485896964286,-0.37147515625,-0.24360627125,-0.48977105125,-0.414797154464286,-0.361908549464286,-0.601147246785714,-0.609673434464286,-0.570898150714286,-0.538152344821429,-0.424386734107143,-0.41403775125,-0.620331394285714,-0.710596311071429,-0.37600552125,-0.227005874892857,-0.428348061071429,-0.983010882678571,-0.975311658928571,-0.97248384875,-0.368056913928571,-0.320158763392857,-0.633325860714286,-0.7044397775,-0.496431539642857,-0.511417204821429,-0.578133968392857,-0.694925789464286,-0.663259579285714,-0.460346465357143,-0.460346465357143,-0.42541866125,-0.60851009125,-0.726591779107143,-0.378068199285714,-0.267273644642857,-0.439861578035714,-0.375992795357143,-0.320264113035714,-0.664327149285714,-0.734901390178571,-0.460890661785714,-0.54840977125,-0.565563056964286,-0.444453486071429,-0.668908146607143,-0.769408385535714
19,"WALKING",0.273931172307692,-0.0191773587903846,-0.122736673192308,0.935222559230769,-0.2233381,-0.0898428797307692,0.0822246284461538,0.0144113482019523,-0.0327528722288462,-0.0274970979894231,-0.0751569333730769,0.0798106981923077,-0.0832353261384615,-0.0307128442115385,-0.0603091962115385,0.0648173438653846,0.0648173438653846,0.109450990201923,0.100045071430769,-0.164699977592308,-0.0299815666923077,0.169258575663077,-0.104423357596154,0.0336380997853846,0.0107318703980769,-0.129367902596154,0.228142361865385,-0.0973549846596154,-0.01050470716,0.0322272296217308,0.0730179928688462,-0.0952460452365385,-0.262442822846154,0.273931172307692,-0.0191773587903846,-0.122736673192308,0.935222559230769,-0.2233381,-0.0898428797307692,0.0822246284461538,0.0144113482019523,-0.0327528722288462,-0.0274970979894231,-0.0751569333730769,0.0798106981923077,-0.0832353261384615,-0.0307128442115385,-0.0603091962115385,0.0648173438653846,0.0648173438653846,0.109450990201923,0.100045071430769,-0.164699977592308,-0.0299815666923077,0.169258575663077,-0.104423357596154,0.0336380997853846,0.0107318703980769,-0.129367902596154,0.228142361865385,-0.0973549846596154,-0.01050470716,0.0322272296217308,0.0730179928688462,-0.0952460452365385,-0.262442822846154
20,"WALKING",0.272589336470588,-0.021199992245098,-0.113539477098039,0.899965205686274,-0.344443913137255,-0.035130214,0.0841234323137255,-0.0210619558882353,0.00634457223529412,-0.0234104225980392,-0.074105054612549,0.0851359929294118,-0.0679992365372549,-0.0514175758627451,-0.0549273707529412,0.039402280578902,0.039402280578902,-0.0429359302764706,0.0686275147882353,-0.194893253196078,-0.147404272166667,0.403465950921569,-0.272213861705882,-0.138717234372549,0.157933952294118,-0.34599447627451,-0.0936248686019608,0.0310145965868627,-0.108892495684314,-0.00353341793921569,0.0545269493972549,-0.0520065599062745,-0.180365335498431,-0.208342792019608,0.489771808627451,-0.228734217372549,-0.970327266470588,-0.962003383529412,-0.953850439607843,-0.090645041854902,0.244310894098039,-0.387664584313725,-0.23294061427451,0.0858321519372549,-0.165748467372549,-0.253227445431373,-0.127554090666667,-0.22704432732549,-0.156930391921569,-0.156930391921569,0.0210765716843137,-0.0367853189588235,-0.149864146847059,-0.234985644352941,0.438436341294118,-0.26649772672549,-0.122237205541176,0.255614062961569,-0.427690451960784,-0.279931528352941,0.107704805445098,-0.264957205764706,-0.389934004313725,-0.0310650270227451,-0.196210236058824,-0.171975765239216
21,"WALKING",0.279183526730769,-0.0181610317526923,-0.104319332403846,0.862524800961538,-0.370984549423077,-0.220947960192308,0.0782251820211538,0.00235197553846154,-0.0101813421307692,-0.0459323393842308,-0.0590294439942308,0.0983715930038462,-0.0868767709153846,-0.0515650260576923,-0.0621192104076923,-0.123455661519231,-0.123455661519231,-0.148138991523077,-0.284775644807692,-0.426930725,-0.273496158519231,0.0338465813711538,-0.300309066730769,-0.200442011365385,-0.112564739084615,-0.405700157884615,-0.246657382884615,-0.371744086730769,-0.283262474865385,-0.251266388923077,-0.144009889665385,-0.409516081153846,-0.4995972025,0.279183526730769,-0.0181610317526923,-0.104319332403846,0.862524800961538,-0.370984549423077,-0.220947960192308,0.0782251820211538,0.00235197553846154,-0.0101813421307692,-0.0459323393842308,-0.0590294439942308,0.0983715930038462,-0.0868767709153846,-0.0515650260576923,-0.0621192104076923,-0.123455661519231,-0.123455661519231,-0.148138991523077,-0.284775644807692,-0.426930725,-0.273496158519231,0.0338465813711538,-0.300309066730769,-0.200442011365385,-0.112564739084615,-0.405700157884615,-0.246657382884615,-0.371744086730769,-0.283262474865385,-0.251266388923077,-0.144009889665385,-0.409516081153846,-0.4995972025
